serial_number,drone_type,bandwidth_from,id_from,bandwidth_to,id_to,ratio,bandwidth_pair
SerialNumber_5,Mavic 3E/3T/3M,10MHz,146,20MHz,223,1.5273972602739727,10MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,10MHz,146,20MHz,600,4.109589041095891,10MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,10MHz,146,20MHz,569,3.8972602739726026,10MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,10MHz,146,20MHz,379,2.595890410958904,10MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,10MHz,146,20MHz,116,0.7945205479452054,10MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,10MHz,146,20MHz,523,3.5821917808219177,10MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,10MHz,146,20MHz,165,1.13013698630137,10MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,10MHz,146,20MHz,164,1.1232876712328768,10MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,10MHz,146,20MHz,524,3.589041095890411,10MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,387,10MHz,195,0.5038759689922481,40MHz_to_10MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,387,10MHz,146,0.3772609819121447,40MHz_to_10MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,2,10MHz,195,97.5,40MHz_to_10MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,2,10MHz,146,73.0,40MHz_to_10MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,1199,10MHz,195,0.16263552960800667,40MHz_to_10MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,1199,10MHz,146,0.12176814011676397,40MHz_to_10MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,156,10MHz,195,1.25,40MHz_to_10MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,156,10MHz,146,0.9358974358974359,40MHz_to_10MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,387,20MHz,55,0.1421188630490956,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,387,20MHz,223,0.5762273901808785,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,387,20MHz,600,1.550387596899225,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,387,20MHz,569,1.4702842377260983,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,387,20MHz,379,0.979328165374677,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,387,20MHz,116,0.2997416020671835,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,387,20MHz,523,1.351421188630491,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,387,20MHz,165,0.4263565891472868,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,387,20MHz,164,0.42377260981912146,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,387,20MHz,524,1.3540051679586564,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,2,20MHz,55,27.5,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,2,20MHz,223,111.5,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,2,20MHz,600,300.0,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,2,20MHz,569,284.5,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,2,20MHz,379,189.5,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,2,20MHz,116,58.0,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,2,20MHz,523,261.5,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,2,20MHz,165,82.5,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,2,20MHz,164,82.0,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,2,20MHz,524,262.0,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,1199,20MHz,55,0.045871559633027525,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,1199,20MHz,223,0.1859883236030025,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,1199,20MHz,600,0.5004170141784821,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,1199,20MHz,569,0.4745621351125938,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,1199,20MHz,379,0.31609674728940784,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,1199,20MHz,116,0.09674728940783987,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,1199,20MHz,523,0.4361968306922435,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,1199,20MHz,165,0.13761467889908258,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,1199,20MHz,164,0.13678065054211844,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,1199,20MHz,524,0.4370308590492077,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,156,20MHz,55,0.3525641025641026,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,156,20MHz,223,1.4294871794871795,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,156,20MHz,600,3.8461538461538463,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,156,20MHz,569,3.6474358974358974,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,156,20MHz,379,2.4294871794871793,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,156,20MHz,116,0.7435897435897436,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,156,20MHz,523,3.3525641025641026,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,156,20MHz,165,1.0576923076923077,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,156,20MHz,164,1.0512820512820513,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,40MHz,156,20MHz,524,3.358974358974359,40MHz_to_20MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,55,10MHz,195,3.5454545454545454,20MHz_to_10MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,55,10MHz,146,2.6545454545454548,20MHz_to_10MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,223,10MHz,195,0.874439461883408,20MHz_to_10MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,223,10MHz,146,0.6547085201793722,20MHz_to_10MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,600,10MHz,195,0.325,20MHz_to_10MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,600,10MHz,146,0.24333333333333335,20MHz_to_10MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,569,10MHz,195,0.3427065026362039,20MHz_to_10MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,569,10MHz,146,0.2565905096660808,20MHz_to_10MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,379,10MHz,195,0.5145118733509235,20MHz_to_10MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,379,10MHz,146,0.38522427440633245,20MHz_to_10MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,116,10MHz,195,1.6810344827586208,20MHz_to_10MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,116,10MHz,146,1.2586206896551724,20MHz_to_10MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,523,10MHz,195,0.372848948374761,20MHz_to_10MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,523,10MHz,146,0.27915869980879543,20MHz_to_10MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,165,10MHz,195,1.1818181818181819,20MHz_to_10MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,165,10MHz,146,0.8848484848484849,20MHz_to_10MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,164,10MHz,195,1.1890243902439024,20MHz_to_10MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,164,10MHz,146,0.8902439024390244,20MHz_to_10MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,524,10MHz,195,0.37213740458015265,20MHz_to_10MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,524,10MHz,146,0.2786259541984733,20MHz_to_10MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,55,40MHz,387,7.036363636363636,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,55,40MHz,2,0.03636363636363636,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,55,40MHz,1199,21.8,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,55,40MHz,156,2.8363636363636364,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,223,40MHz,387,1.7354260089686098,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,223,40MHz,2,0.008968609865470852,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,223,40MHz,1199,5.376681614349776,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,223,40MHz,156,0.6995515695067265,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,600,40MHz,387,0.645,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,600,40MHz,2,0.0033333333333333335,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,600,40MHz,1199,1.9983333333333333,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,600,40MHz,156,0.26,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,569,40MHz,387,0.680140597539543,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,569,40MHz,2,0.0035149384885764497,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,569,40MHz,1199,2.1072056239015815,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,569,40MHz,156,0.2741652021089631,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,379,40MHz,387,1.0211081794195251,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,379,40MHz,2,0.005277044854881266,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,379,40MHz,1199,3.163588390501319,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,379,40MHz,156,0.41160949868073876,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,116,40MHz,387,3.336206896551724,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,116,40MHz,2,0.017241379310344827,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,116,40MHz,1199,10.336206896551724,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,116,40MHz,156,1.3448275862068966,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,523,40MHz,387,0.739961759082218,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,523,40MHz,2,0.0038240917782026767,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,523,40MHz,1199,2.292543021032505,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,523,40MHz,156,0.2982791586998088,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,165,40MHz,387,2.3454545454545452,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,165,40MHz,2,0.012121212121212121,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,165,40MHz,1199,7.266666666666667,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,165,40MHz,156,0.9454545454545454,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,164,40MHz,387,2.3597560975609757,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,164,40MHz,2,0.012195121951219513,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,164,40MHz,1199,7.310975609756097,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,164,40MHz,156,0.9512195121951219,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,524,40MHz,387,0.7385496183206107,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,524,40MHz,2,0.003816793893129771,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,524,40MHz,1199,2.2881679389312977,20MHz_to_40MHz
SerialNumber_5,Mavic 3E/3T/3M,20MHz,524,40MHz,156,0.29770992366412213,20MHz_to_40MHz
SerialNumber_59,Air 3,10MHz,195,20MHz,39,0.2,10MHz_to_20MHz
SerialNumber_59,Air 3,10MHz,19,20MHz,39,2.0526315789473686,10MHz_to_20MHz
SerialNumber_59,Air 3,10MHz,195,40MHz,77,0.39487179487179486,10MHz_to_40MHz
SerialNumber_59,Air 3,10MHz,19,40MHz,77,4.052631578947368,10MHz_to_40MHz
SerialNumber_59,Air 3,20MHz,39,10MHz,195,5.0,20MHz_to_10MHz
SerialNumber_59,Air 3,20MHz,39,10MHz,19,0.48717948717948717,20MHz_to_10MHz
SerialNumber_59,Air 3,20MHz,39,40MHz,77,1.9743589743589745,20MHz_to_40MHz
SerialNumber_59,Air 3,40MHz,77,10MHz,195,2.5324675324675323,40MHz_to_10MHz
SerialNumber_59,Air 3,40MHz,77,10MHz,19,0.24675324675324675,40MHz_to_10MHz
SerialNumber_59,Air 3,40MHz,77,20MHz,39,0.5064935064935064,40MHz_to_20MHz
SerialNumber_62,Mavic 3C,10MHz,195,20MHz,494,2.533333333333333,10MHz_to_20MHz
SerialNumber_62,Mavic 3C,10MHz,195,20MHz,493,2.528205128205128,10MHz_to_20MHz
SerialNumber_62,Mavic 3C,10MHz,195,20MHz,1,0.005128205128205128,10MHz_to_20MHz
SerialNumber_62,Mavic 3C,10MHz,195,20MHz,101,0.517948717948718,10MHz_to_20MHz
SerialNumber_62,Mavic 3C,10MHz,195,20MHz,331,1.6974358974358974,10MHz_to_20MHz
SerialNumber_62,Mavic 3C,10MHz,195,20MHz,332,1.7025641025641025,10MHz_to_20MHz
SerialNumber_62,Mavic 3C,10MHz,195,40MHz,1199,6.148717948717949,10MHz_to_40MHz
SerialNumber_62,Mavic 3C,10MHz,195,40MHz,1046,5.364102564102564,10MHz_to_40MHz
SerialNumber_62,Mavic 3C,20MHz,494,10MHz,195,0.39473684210526316,20MHz_to_10MHz
SerialNumber_62,Mavic 3C,20MHz,493,10MHz,195,0.39553752535496955,20MHz_to_10MHz
SerialNumber_62,Mavic 3C,20MHz,1,10MHz,195,195.0,20MHz_to_10MHz
SerialNumber_62,Mavic 3C,20MHz,101,10MHz,195,1.9306930693069306,20MHz_to_10MHz
SerialNumber_62,Mavic 3C,20MHz,331,10MHz,195,0.5891238670694864,20MHz_to_10MHz
SerialNumber_62,Mavic 3C,20MHz,332,10MHz,195,0.5873493975903614,20MHz_to_10MHz
SerialNumber_62,Mavic 3C,20MHz,494,40MHz,1199,2.4271255060728745,20MHz_to_40MHz
SerialNumber_62,Mavic 3C,20MHz,494,40MHz,1046,2.117408906882591,20MHz_to_40MHz
SerialNumber_62,Mavic 3C,20MHz,493,40MHz,1199,2.4320486815415823,20MHz_to_40MHz
SerialNumber_62,Mavic 3C,20MHz,493,40MHz,1046,2.1217038539553754,20MHz_to_40MHz
SerialNumber_62,Mavic 3C,20MHz,1,40MHz,1199,1199.0,20MHz_to_40MHz
SerialNumber_62,Mavic 3C,20MHz,1,40MHz,1046,1046.0,20MHz_to_40MHz
SerialNumber_62,Mavic 3C,20MHz,101,40MHz,1199,11.871287128712872,20MHz_to_40MHz
SerialNumber_62,Mavic 3C,20MHz,101,40MHz,1046,10.356435643564357,20MHz_to_40MHz
SerialNumber_62,Mavic 3C,20MHz,331,40MHz,1199,3.622356495468278,20MHz_to_40MHz
SerialNumber_62,Mavic 3C,20MHz,331,40MHz,1046,3.1601208459214503,20MHz_to_40MHz
SerialNumber_62,Mavic 3C,20MHz,332,40MHz,1199,3.61144578313253,20MHz_to_40MHz
SerialNumber_62,Mavic 3C,20MHz,332,40MHz,1046,3.1506024096385543,20MHz_to_40MHz
SerialNumber_62,Mavic 3C,40MHz,1199,10MHz,195,0.16263552960800667,40MHz_to_10MHz
SerialNumber_62,Mavic 3C,40MHz,1046,10MHz,195,0.1864244741873805,40MHz_to_10MHz
SerialNumber_62,Mavic 3C,40MHz,1199,20MHz,494,0.41201000834028356,40MHz_to_20MHz
SerialNumber_62,Mavic 3C,40MHz,1199,20MHz,493,0.41117597998331945,40MHz_to_20MHz
SerialNumber_62,Mavic 3C,40MHz,1199,20MHz,1,0.0008340283569641367,40MHz_to_20MHz
SerialNumber_62,Mavic 3C,40MHz,1199,20MHz,101,0.08423686405337781,40MHz_to_20MHz
SerialNumber_62,Mavic 3C,40MHz,1199,20MHz,331,0.27606338615512926,40MHz_to_20MHz
SerialNumber_62,Mavic 3C,40MHz,1199,20MHz,332,0.27689741451209343,40MHz_to_20MHz
SerialNumber_62,Mavic 3C,40MHz,1046,20MHz,494,0.4722753346080306,40MHz_to_20MHz
SerialNumber_62,Mavic 3C,40MHz,1046,20MHz,493,0.4713193116634799,40MHz_to_20MHz
SerialNumber_62,Mavic 3C,40MHz,1046,20MHz,1,0.0009560229445506692,40MHz_to_20MHz
SerialNumber_62,Mavic 3C,40MHz,1046,20MHz,101,0.0965583173996176,40MHz_to_20MHz
SerialNumber_62,Mavic 3C,40MHz,1046,20MHz,331,0.31644359464627153,40MHz_to_20MHz
SerialNumber_62,Mavic 3C,40MHz,1046,20MHz,332,0.3173996175908222,40MHz_to_20MHz
SerialNumber_7,Mavic Mini,10MHz,195,40MHz,1046,5.364102564102564,10MHz_to_40MHz
SerialNumber_7,Mavic Mini,40MHz,1046,10MHz,195,0.1864244741873805,40MHz_to_10MHz
SerialNumber_70,Mavic 3,10MHz,195,20MHz,77,0.39487179487179486,10MHz_to_20MHz
SerialNumber_70,Mavic 3,10MHz,195,20MHz,233,1.1948717948717948,10MHz_to_20MHz
SerialNumber_70,Mavic 3,10MHz,195,20MHz,514,2.635897435897436,10MHz_to_20MHz
SerialNumber_70,Mavic 3,20MHz,77,10MHz,195,2.5324675324675323,20MHz_to_10MHz
SerialNumber_70,Mavic 3,20MHz,233,10MHz,195,0.8369098712446352,20MHz_to_10MHz
SerialNumber_70,Mavic 3,20MHz,514,10MHz,195,0.37937743190661477,20MHz_to_10MHz
SerialNumber_72,DJI Mini 4K,10MHz,195,20MHz,223,1.1435897435897435,10MHz_to_20MHz
SerialNumber_72,DJI Mini 4K,10MHz,195,20MHz,55,0.28205128205128205,10MHz_to_20MHz
SerialNumber_72,DJI Mini 4K,10MHz,195,20MHz,101,0.517948717948718,10MHz_to_20MHz
SerialNumber_72,DJI Mini 4K,10MHz,195,20MHz,493,2.528205128205128,10MHz_to_20MHz
SerialNumber_72,DJI Mini 4K,10MHz,195,20MHz,331,1.6974358974358974,10MHz_to_20MHz
SerialNumber_72,DJI Mini 4K,10MHz,195,40MHz,2,0.010256410256410256,10MHz_to_40MHz
SerialNumber_72,DJI Mini 4K,20MHz,223,10MHz,195,0.874439461883408,20MHz_to_10MHz
SerialNumber_72,DJI Mini 4K,20MHz,55,10MHz,195,3.5454545454545454,20MHz_to_10MHz
SerialNumber_72,DJI Mini 4K,20MHz,101,10MHz,195,1.9306930693069306,20MHz_to_10MHz
SerialNumber_72,DJI Mini 4K,20MHz,493,10MHz,195,0.39553752535496955,20MHz_to_10MHz
SerialNumber_72,DJI Mini 4K,20MHz,331,10MHz,195,0.5891238670694864,20MHz_to_10MHz
SerialNumber_72,DJI Mini 4K,20MHz,223,40MHz,2,0.008968609865470852,20MHz_to_40MHz
SerialNumber_72,DJI Mini 4K,20MHz,55,40MHz,2,0.03636363636363636,20MHz_to_40MHz
SerialNumber_72,DJI Mini 4K,20MHz,101,40MHz,2,0.019801980198019802,20MHz_to_40MHz
SerialNumber_72,DJI Mini 4K,20MHz,493,40MHz,2,0.004056795131845842,20MHz_to_40MHz
SerialNumber_72,DJI Mini 4K,20MHz,331,40MHz,2,0.006042296072507553,20MHz_to_40MHz
SerialNumber_72,DJI Mini 4K,40MHz,2,10MHz,195,97.5,40MHz_to_10MHz
SerialNumber_72,DJI Mini 4K,40MHz,2,20MHz,223,111.5,40MHz_to_20MHz
SerialNumber_72,DJI Mini 4K,40MHz,2,20MHz,55,27.5,40MHz_to_20MHz
SerialNumber_72,DJI Mini 4K,40MHz,2,20MHz,101,50.5,40MHz_to_20MHz
SerialNumber_72,DJI Mini 4K,40MHz,2,20MHz,493,246.5,40MHz_to_20MHz
SerialNumber_72,DJI Mini 4K,40MHz,2,20MHz,331,165.5,40MHz_to_20MHz
SerialNumber_74,Mavic 3 Pro,20MHz,55,10MHz,195,3.5454545454545454,20MHz_to_10MHz
SerialNumber_74,Mavic 3 Pro,20MHz,55,10MHz,146,2.6545454545454548,20MHz_to_10MHz
SerialNumber_74,Mavic 3 Pro,20MHz,55,10MHz,147,2.672727272727273,20MHz_to_10MHz
SerialNumber_74,Mavic 3 Pro,20MHz,116,10MHz,195,1.6810344827586208,20MHz_to_10MHz
SerialNumber_74,Mavic 3 Pro,20MHz,116,10MHz,146,1.2586206896551724,20MHz_to_10MHz
SerialNumber_74,Mavic 3 Pro,20MHz,116,10MHz,147,1.2672413793103448,20MHz_to_10MHz
SerialNumber_74,Mavic 3 Pro,20MHz,223,10MHz,195,0.874439461883408,20MHz_to_10MHz
SerialNumber_74,Mavic 3 Pro,20MHz,223,10MHz,146,0.6547085201793722,20MHz_to_10MHz
SerialNumber_74,Mavic 3 Pro,20MHz,223,10MHz,147,0.6591928251121076,20MHz_to_10MHz
SerialNumber_74,Mavic 3 Pro,20MHz,54,10MHz,195,3.611111111111111,20MHz_to_10MHz
SerialNumber_74,Mavic 3 Pro,20MHz,54,10MHz,146,2.7037037037037037,20MHz_to_10MHz
SerialNumber_74,Mavic 3 Pro,20MHz,54,10MHz,147,2.7222222222222223,20MHz_to_10MHz
SerialNumber_74,Mavic 3 Pro,20MHz,600,10MHz,195,0.325,20MHz_to_10MHz
SerialNumber_74,Mavic 3 Pro,20MHz,600,10MHz,146,0.24333333333333335,20MHz_to_10MHz
SerialNumber_74,Mavic 3 Pro,20MHz,600,10MHz,147,0.245,20MHz_to_10MHz
SerialNumber_74,Mavic 3 Pro,20MHz,568,10MHz,195,0.34330985915492956,20MHz_to_10MHz
SerialNumber_74,Mavic 3 Pro,20MHz,568,10MHz,146,0.25704225352112675,20MHz_to_10MHz
SerialNumber_74,Mavic 3 Pro,20MHz,568,10MHz,147,0.25880281690140844,20MHz_to_10MHz
SerialNumber_74,Mavic 3 Pro,10MHz,195,20MHz,55,0.28205128205128205,10MHz_to_20MHz
SerialNumber_74,Mavic 3 Pro,10MHz,195,20MHz,116,0.5948717948717949,10MHz_to_20MHz
SerialNumber_74,Mavic 3 Pro,10MHz,195,20MHz,223,1.1435897435897435,10MHz_to_20MHz
SerialNumber_74,Mavic 3 Pro,10MHz,195,20MHz,54,0.27692307692307694,10MHz_to_20MHz
SerialNumber_74,Mavic 3 Pro,10MHz,195,20MHz,600,3.076923076923077,10MHz_to_20MHz
SerialNumber_74,Mavic 3 Pro,10MHz,195,20MHz,568,2.9128205128205127,10MHz_to_20MHz
SerialNumber_74,Mavic 3 Pro,10MHz,146,20MHz,55,0.3767123287671233,10MHz_to_20MHz
SerialNumber_74,Mavic 3 Pro,10MHz,146,20MHz,116,0.7945205479452054,10MHz_to_20MHz
SerialNumber_74,Mavic 3 Pro,10MHz,146,20MHz,223,1.5273972602739727,10MHz_to_20MHz
SerialNumber_74,Mavic 3 Pro,10MHz,146,20MHz,54,0.3698630136986301,10MHz_to_20MHz
SerialNumber_74,Mavic 3 Pro,10MHz,146,20MHz,600,4.109589041095891,10MHz_to_20MHz
SerialNumber_74,Mavic 3 Pro,10MHz,146,20MHz,568,3.8904109589041096,10MHz_to_20MHz
SerialNumber_74,Mavic 3 Pro,10MHz,147,20MHz,55,0.3741496598639456,10MHz_to_20MHz
SerialNumber_74,Mavic 3 Pro,10MHz,147,20MHz,116,0.7891156462585034,10MHz_to_20MHz
SerialNumber_74,Mavic 3 Pro,10MHz,147,20MHz,223,1.5170068027210883,10MHz_to_20MHz
SerialNumber_74,Mavic 3 Pro,10MHz,147,20MHz,54,0.3673469387755102,10MHz_to_20MHz
SerialNumber_74,Mavic 3 Pro,10MHz,147,20MHz,600,4.081632653061225,10MHz_to_20MHz
SerialNumber_74,Mavic 3 Pro,10MHz,147,20MHz,568,3.8639455782312924,10MHz_to_20MHz
SerialNumber_78,Mavic 3C,10MHz,195,20MHz,596,3.056410256410256,10MHz_to_20MHz
SerialNumber_78,Mavic 3C,10MHz,195,20MHz,516,2.646153846153846,10MHz_to_20MHz
SerialNumber_78,Mavic 3C,10MHz,195,20MHz,116,0.5948717948717949,10MHz_to_20MHz
SerialNumber_78,Mavic 3C,10MHz,195,20MHz,1,0.005128205128205128,10MHz_to_20MHz
SerialNumber_78,Mavic 3C,20MHz,596,10MHz,195,0.3271812080536913,20MHz_to_10MHz
SerialNumber_78,Mavic 3C,20MHz,516,10MHz,195,0.37790697674418605,20MHz_to_10MHz
SerialNumber_78,Mavic 3C,20MHz,116,10MHz,195,1.6810344827586208,20MHz_to_10MHz
SerialNumber_78,Mavic 3C,20MHz,1,10MHz,195,195.0,20MHz_to_10MHz
SerialNumber_81,Mavic Air 2,10MHz,195,40MHz,343,1.758974358974359,10MHz_to_40MHz
SerialNumber_81,Mavic Air 2,10MHz,146,40MHz,343,2.3493150684931505,10MHz_to_40MHz
SerialNumber_81,Mavic Air 2,10MHz,195,20MHz,558,2.8615384615384616,10MHz_to_20MHz
SerialNumber_81,Mavic Air 2,10MHz,195,20MHz,55,0.28205128205128205,10MHz_to_20MHz
SerialNumber_81,Mavic Air 2,10MHz,195,20MHz,116,0.5948717948717949,10MHz_to_20MHz
SerialNumber_81,Mavic Air 2,10MHz,195,20MHz,223,1.1435897435897435,10MHz_to_20MHz
SerialNumber_81,Mavic Air 2,10MHz,146,20MHz,558,3.8219178082191783,10MHz_to_20MHz
SerialNumber_81,Mavic Air 2,10MHz,146,20MHz,55,0.3767123287671233,10MHz_to_20MHz
SerialNumber_81,Mavic Air 2,10MHz,146,20MHz,116,0.7945205479452054,10MHz_to_20MHz
SerialNumber_81,Mavic Air 2,10MHz,146,20MHz,223,1.5273972602739727,10MHz_to_20MHz
SerialNumber_81,Mavic Air 2,40MHz,343,10MHz,195,0.5685131195335277,40MHz_to_10MHz
SerialNumber_81,Mavic Air 2,40MHz,343,10MHz,146,0.42565597667638483,40MHz_to_10MHz
SerialNumber_81,Mavic Air 2,40MHz,343,20MHz,558,1.6268221574344024,40MHz_to_20MHz
SerialNumber_81,Mavic Air 2,40MHz,343,20MHz,55,0.16034985422740525,40MHz_to_20MHz
